method,initial_length,final_length,best_length,relative_improvement,num_steps,runtime_sec,instance_id,num_nodes,distribution,count_stop,count_two_opt,count_swap,count_relocate,count_perturb_two_opt,total_reward,eval_distribution,eval_num_nodes
random_operator,7.483040701468371,7.483040701468371,7.483040701468371,0.0,23,0.031352835008874536,5,50,uniform,1.0,4.0,9.0,2.0,7.0,,uniform,50
fixed_schedule,7.483040701468371,6.263995689213979,6.263995689213979,0.16290770836181387,25,0.040756649104878306,5,50,uniform,0.0,9.0,8.0,8.0,0.0,,uniform,50
nearest_neighbor,6.970858374939454,6.970858374939454,6.970858374939454,0.0,0,0.00013269996270537376,6,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.970858374939454,6.384377075932276,6.384377075932276,0.08413329714395067,5,0.008004548028111458,6,50,uniform,,,,,,,uniform,50
random_operator,6.970858374939454,6.2974767611683165,6.2974767611683165,0.09659952584777431,20,0.029115248005837202,6,50,uniform,1.0,5.0,5.0,7.0,2.0,,uniform,50
fixed_schedule,6.970858374939454,5.98804272721209,5.98804272721209,0.14098918596031595,22,0.03509201994165778,6,50,uniform,0.0,8.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,6.55682253159005,6.55682253159005,6.55682253159005,0.0,0,0.0001616440713405609,7,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.55682253159005,6.549658151776244,6.549658151776244,0.0010926603212590388,2,0.0032781101763248444,7,50,uniform,,,,,,,uniform,50
random_operator,6.55682253159005,6.549658151776244,6.549658151776244,0.0010926603212590388,10,0.013842980843037367,7,50,uniform,1.0,3.0,2.0,3.0,1.0,,uniform,50
fixed_schedule,6.55682253159005,6.271154744136915,6.271154744136915,0.04356802186986438,12,0.019165983889251947,7,50,uniform,0.0,4.0,4.0,4.0,0.0,,uniform,50
nearest_neighbor,6.720400170698884,6.720400170698884,6.720400170698884,0.0,0,0.00013960781507194042,8,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.720400170698884,5.7920273000806946,5.7920273000806946,0.13814249851756133,6,0.009508904069662094,8,50,uniform,,,,,,,uniform,50
random_operator,6.720400170698884,6.720400170698884,6.720400170698884,0.0,75,0.10481358808465302,8,50,uniform,1.0,24.0,14.0,18.0,18.0,,uniform,50
fixed_schedule,6.720400170698884,5.915367892897084,5.915367892897084,0.11978933655048717,19,0.030189913930371404,8,50,uniform,0.0,7.0,6.0,6.0,0.0,,uniform,50
nearest_neighbor,6.369222958198055,6.369222958198055,6.369222958198055,0.0,0,0.00015835417434573174,9,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.369222958198055,5.906215284668983,5.906215284668983,0.07269453064649245,6,0.009508843999356031,9,50,uniform,,,,,,,uniform,50
random_operator,6.369222958198055,6.07416221404049,6.07416221404049,0.04632601905979472,8,0.009652192005887628,9,50,uniform,1.0,4.0,1.0,0.0,2.0,,uniform,50
fixed_schedule,6.369222958198055,5.832348117169937,5.832348117169937,0.08429204701290706,15,0.024555486859753728,9,50,uniform,0.0,5.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,6.630973403946496,6.630973403946496,6.630973403946496,0.0,0,0.0001580389216542244,10,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.630973403946496,6.391289337810979,6.391289337810979,0.036146135949341386,5,0.008031263947486877,10,50,uniform,,,,,,,uniform,50
random_operator,6.630973403946496,6.560988963442024,6.560988963442024,0.010554173006156206,7,0.00823051086626947,10,50,uniform,1.0,1.0,2.0,1.0,2.0,,uniform,50
fixed_schedule,6.630973403946496,6.17330022469445,6.17330022469445,0.06902051197787291,15,0.024116952903568745,10,50,uniform,0.0,5.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,7.120439254346369,7.120439254346369,7.120439254346369,0.0,0,0.00014670705422759056,11,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.120439254346369,6.342085962421013,6.342085962421013,0.10931253875247139,10,0.015754041960462928,11,50,uniform,,,,,,,uniform,50
random_operator,7.120439254346369,6.915067807656881,6.915067807656881,0.028842524927676087,31,0.0429554779548198,11,50,uniform,1.0,7.0,7.0,9.0,7.0,,uniform,50
fixed_schedule,7.120439254346369,6.244881543934202,6.244881543934202,0.12296400251960861,22,0.035096070962026715,11,50,uniform,0.0,8.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,6.522074868623612,6.522074868623612,6.522074868623612,0.0,0,0.0001745650079101324,12,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.522074868623612,6.522074868623612,6.522074868623612,0.0,1,0.0018792219925671816,12,50,uniform,,,,,,,uniform,50
random_operator,6.522074868623612,6.406106951606802,6.406106951606802,0.017780831921250812,15,0.02231646701693535,12,50,uniform,1.0,6.0,1.0,4.0,3.0,,uniform,50
fixed_schedule,6.522074868623612,6.217689320384235,6.217689320384235,0.046670048162696647,9,0.015654168091714382,12,50,uniform,0.0,3.0,3.0,3.0,0.0,,uniform,50
nearest_neighbor,6.66127024145964,6.66127024145964,6.66127024145964,0.0,0,0.0001606179866939783,13,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.66127024145964,6.241824653416032,6.241824653416032,0.06296780836678648,4,0.0064307269640266895,13,50,uniform,,,,,,,uniform,50
random_operator,6.66127024145964,6.284076448665718,6.284076448665718,0.05662490472857174,17,0.024843168910592794,13,50,uniform,1.0,6.0,3.0,5.0,2.0,,uniform,50
fixed_schedule,6.66127024145964,6.049736603721077,6.049736603721077,0.09180435796349881,16,0.025482713943347335,13,50,uniform,0.0,6.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,6.7532068768186875,6.7532068768186875,6.7532068768186875,0.0,0,0.00017002085223793983,14,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.7532068768186875,6.467027689672262,6.467027689672262,0.04237678370683041,5,0.007986373966559768,14,50,uniform,,,,,,,uniform,50
random_operator,6.7532068768186875,6.7532068768186875,6.7532068768186875,0.0,2,0.0009925749618560076,14,50,uniform,1.0,0.0,0.0,0.0,1.0,,uniform,50
fixed_schedule,6.7532068768186875,6.400187933102737,6.400187933102737,0.05227426764130927,14,0.022914853179827332,14,50,uniform,0.0,5.0,5.0,4.0,0.0,,uniform,50
nearest_neighbor,7.377959154025566,7.377959154025566,7.377959154025566,0.0,0,0.00015768012963235378,15,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.377959154025566,6.307369960281804,6.307369960281804,0.14510641376479116,13,0.020585281774401665,15,50,uniform,,,,,,,uniform,50
random_operator,7.377959154025566,7.097521997231418,7.097521997231418,0.03801012596296851,6,0.007164316019043326,15,50,uniform,1.0,1.0,3.0,0.0,1.0,,uniform,50
fixed_schedule,7.377959154025566,6.244572396057865,6.244572396057865,0.15361792255915402,37,0.06028730422258377,15,50,uniform,0.0,13.0,12.0,12.0,0.0,,uniform,50
nearest_neighbor,7.643238467585892,7.643238467585892,7.643238467585892,0.0,0,0.00013256189413368702,16,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.643238467585892,6.2238180437649655,6.2238180437649655,0.1857092945405966,15,0.02343062497675419,16,50,uniform,,,,,,,uniform,50
random_operator,7.643238467585892,7.643238467585892,7.643238467585892,0.0,18,0.025393901159986854,16,50,uniform,1.0,4.0,3.0,7.0,3.0,,uniform,50
fixed_schedule,7.643238467585892,5.870688766514042,5.870688766514042,0.23191082007829958,20,0.03147908509708941,16,50,uniform,0.0,7.0,7.0,6.0,0.0,,uniform,50
nearest_neighbor,6.648417097172086,6.648417097172086,6.648417097172086,0.0,0,0.00015822798013687134,17,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.648417097172086,6.000039315381856,6.000039315381856,0.09752363191322914,9,0.014097244944423437,17,50,uniform,,,,,,,uniform,50
random_operator,6.648417097172086,6.648417097172086,6.648417097172086,0.0,7,0.007831871043890715,17,50,uniform,1.0,1.0,3.0,0.0,2.0,,uniform,50
fixed_schedule,6.648417097172086,5.810322438434304,5.810322438434304,0.12605927794365765,19,0.030052483081817627,17,50,uniform,0.0,7.0,6.0,6.0,0.0,,uniform,50
nearest_neighbor,6.396846077844447,6.396846077844447,6.396846077844447,0.0,0,0.00016075791791081429,18,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.396846077844447,6.280525318582992,6.280525318582992,0.018184079755230283,3,0.004809756064787507,18,50,uniform,,,,,,,uniform,50
random_operator,6.396846077844447,6.3721756619657555,6.3721756619657555,0.003856653040963136,31,0.04288131999783218,18,50,uniform,1.0,7.0,7.0,9.0,7.0,,uniform,50
fixed_schedule,6.396846077844447,6.221146912922582,6.221146912922582,0.027466530034293224,9,0.014309721998870373,18,50,uniform,0.0,3.0,3.0,3.0,0.0,,uniform,50
nearest_neighbor,6.443613231180252,6.443613231180252,6.443613231180252,0.0,0,0.00016162008978426456,19,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.443613231180252,5.933063096158007,5.933063096158007,0.07923351646118737,5,0.008197895949706435,19,50,uniform,,,,,,,uniform,50
random_operator,6.443613231180252,6.345249034226566,6.345249034226566,0.015265378821575932,81,0.11293016886338592,19,50,uniform,1.0,22.0,13.0,23.0,22.0,,uniform,50
fixed_schedule,6.443613231180252,5.717959716431398,5.717959716431398,0.112615932818168,24,0.03818991803564131,19,50,uniform,0.0,8.0,8.0,8.0,0.0,,uniform,50
nearest_neighbor,7.986842822322382,7.986842822322382,7.986842822322382,0.0,0,0.00015478208661079407,20,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.986842822322382,6.244759082556302,6.244759082556302,0.2181191965988287,15,0.023397318087518215,20,50,uniform,,,,,,,uniform,50
random_operator,7.986842822322382,7.884552353514775,7.884552353514775,0.01280737220991953,3,0.00271154404617846,20,50,uniform,1.0,0.0,0.0,1.0,1.0,,uniform,50
fixed_schedule,7.986842822322382,6.612978255065698,6.612978255065698,0.1720159765028651,13,0.020578485913574696,20,50,uniform,0.0,5.0,4.0,4.0,0.0,,uniform,50
nearest_neighbor,8.00429974006479,8.00429974006479,8.00429974006479,0.0,0,0.00014130095951259136,21,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,8.00429974006479,6.612930894826433,6.612930894826433,0.17382767892536397,10,0.01575508201494813,21,50,uniform,,,,,,,uniform,50
random_operator,8.00429974006479,8.00429974006479,8.00429974006479,0.0,7,0.006848596967756748,21,50,uniform,1.0,1.0,0.0,1.0,4.0,,uniform,50
fixed_schedule,8.00429974006479,6.129057227138636,6.129057227138636,0.2342793965523053,32,0.05183838587254286,21,50,uniform,0.0,11.0,11.0,10.0,0.0,,uniform,50
nearest_neighbor,6.380589374132452,6.380589374132452,6.380589374132452,0.0,0,0.0001542160753160715,22,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.380589374132452,6.177425482408157,6.177425482408157,0.03184092876246529,2,0.0032775038853287697,22,50,uniform,,,,,,,uniform,50
random_operator,6.380589374132452,6.380589374132452,6.380589374132452,0.0,41,0.05584501591511071,22,50,uniform,1.0,7.0,11.0,11.0,11.0,,uniform,50
fixed_schedule,6.380589374132452,5.887093748883201,5.887093748883201,0.07734326663457321,15,0.024428976932540536,22,50,uniform,0.0,5.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,7.142440478832292,7.142440478832292,7.142440478832292,0.0,0,0.00015838700346648693,23,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.142440478832292,6.590473720092502,6.590473720092502,0.07727985418648245,6,0.009425109019502997,23,50,uniform,,,,,,,uniform,50
random_operator,7.142440478832292,6.956491721897723,6.956491721897723,0.026034344631314245,9,0.01210437505505979,23,50,uniform,1.0,2.0,2.0,3.0,1.0,,uniform,50
fixed_schedule,7.142440478832292,6.524732960217734,6.524732960217734,0.0864840974797379,12,0.018913835054263473,23,50,uniform,0.0,4.0,4.0,4.0,0.0,,uniform,50
nearest_neighbor,7.394294373996644,7.394294373996644,7.394294373996644,0.0,0,0.00016762292943894863,24,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.394294373996644,6.579602950216385,6.579602950216385,0.11017838654696607,8,0.013143791817128658,24,50,uniform,,,,,,,uniform,50
random_operator,7.394294373996644,6.970824609034318,6.970824609034318,0.05726980067922808,22,0.03314440185204148,24,50,uniform,1.0,7.0,4.0,8.0,2.0,,uniform,50
fixed_schedule,7.394294373996644,6.265371265350346,6.265371265350346,0.15267489385009572,32,0.051378881093114614,24,50,uniform,0.0,11.0,11.0,10.0,0.0,,uniform,50
nearest_neighbor,7.48040929542779,7.48040929542779,7.48040929542779,0.0,0,0.00013900105841457844,25,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.48040929542779,5.834240965912853,5.834240965912853,0.2200639382822428,4,0.006386053981259465,25,50,uniform,,,,,,,uniform,50
random_operator,7.48040929542779,6.9710032601913445,6.9710032601913445,0.06809868486044028,6,0.00862102210521698,25,50,uniform,1.0,1.0,0.0,4.0,0.0,,uniform,50
fixed_schedule,7.48040929542779,6.612524016237789,6.612524016237789,0.11602109522542745,8,0.012645117938518524,25,50,uniform,0.0,3.0,3.0,2.0,0.0,,uniform,50
nearest_neighbor,6.529605924135381,6.529605924135381,6.529605924135381,0.0,0,0.0001498961355537176,26,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.529605924135381,6.166371004805057,6.166371004805057,0.055628919042066384,5,0.007914381101727486,26,50,uniform,,,,,,,uniform,50
random_operator,6.529605924135381,6.259179749560276,6.259179749560276,0.041415389797955324,20,0.026009525870904326,26,50,uniform,1.0,4.0,4.0,5.0,6.0,,uniform,50
fixed_schedule,6.529605924135381,5.647528975131489,5.647528975131489,0.13508884904423882,16,0.025403082836419344,26,50,uniform,0.0,6.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,8.14131233376232,8.14131233376232,8.14131233376232,0.0,0,0.0001335709821432829,27,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,8.14131233376232,6.8541312469126,6.8541312469126,0.1581048649259816,10,0.015566588845103979,27,50,uniform,,,,,,,uniform,50
random_operator,8.14131233376232,7.335205518723839,7.335205518723839,0.09901435812694796,20,0.029311393154785037,27,50,uniform,1.0,12.0,2.0,4.0,1.0,,uniform,50
fixed_schedule,8.14131233376232,6.842997245025184,6.842997245025184,0.15947245794182055,30,0.04699941584840417,27,50,uniform,0.0,10.0,10.0,10.0,0.0,,uniform,50
nearest_neighbor,6.837273105689297,6.837273105689297,6.837273105689297,0.0,0,0.00016760197468101978,28,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.837273105689297,6.188760464096118,6.188760464096118,0.09484960328022457,7,0.011036490090191364,28,50,uniform,,,,,,,uniform,50
random_operator,6.837273105689297,6.480943517509241,6.480943517509241,0.052115745951928465,11,0.01587790111079812,28,50,uniform,1.0,1.0,1.0,7.0,1.0,,uniform,50
fixed_schedule,6.837273105689297,5.732808741304411,5.732808741304411,0.16153579757781808,25,0.03963276604190469,28,50,uniform,0.0,9.0,8.0,8.0,0.0,,uniform,50
nearest_neighbor,8.054124578797827,8.054124578797827,8.054124578797827,0.0,0,0.00015811691991984844,29,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,8.054124578797827,7.032923282090643,7.032923282090643,0.1267923393431805,8,0.01253986987285316,29,50,uniform,,,,,,,uniform,50
random_operator,8.054124578797827,7.8238819211365245,7.8238819211365245,0.028586925296314354,4,0.004244036041200161,29,50,uniform,1.0,1.0,0.0,1.0,1.0,,uniform,50
fixed_schedule,8.054124578797827,6.206512235793683,6.206512235793683,0.22939952380025413,37,0.058539692079648376,29,50,uniform,0.0,13.0,12.0,12.0,0.0,,uniform,50
nearest_neighbor,7.173516450417294,7.173516450417294,7.173516450417294,0.0,0,0.00016135000623762608,30,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.173516450417294,6.491921107741107,6.491921107741107,0.09501551259933855,5,0.007922325981780887,30,50,uniform,,,,,,,uniform,50
random_operator,7.173516450417294,7.025542589226305,7.025542589226305,0.020627799798574552,9,0.011712211882695556,30,50,uniform,1.0,1.0,5.0,1.0,1.0,,uniform,50
fixed_schedule,7.173516450417294,6.192707195463316,6.192707195463316,0.13672642444375,13,0.020545047940686345,30,50,uniform,0.0,5.0,4.0,4.0,0.0,,uniform,50
nearest_neighbor,6.70979581243311,6.70979581243311,6.70979581243311,0.0,0,0.0001588428858667612,31,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.70979581243311,5.791581400445634,5.791581400445634,0.1368468486456837,12,0.018656819127500057,31,50,uniform,,,,,,,uniform,50
random_operator,6.70979581243311,6.237341082498975,6.237341082498975,0.07041268365554235,17,0.022757173981517553,31,50,uniform,1.0,6.0,5.0,2.0,3.0,,uniform,50
fixed_schedule,6.70979581243311,5.865101119053858,5.865101119053858,0.1258897762304556,17,0.026569716166704893,31,50,uniform,0.0,6.0,6.0,5.0,0.0,,uniform,50
nearest_neighbor,7.44470267203006,7.44470267203006,7.44470267203006,0.0,0,0.00015802006237208843,32,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.44470267203006,6.9239993536527145,6.9239993536527145,0.0699427957457108,4,0.006370902061462402,32,50,uniform,,,,,,,uniform,50
random_operator,7.44470267203006,7.206184473374349,7.206184473374349,0.0320386466946263,9,0.011326823150739074,32,50,uniform,1.0,1.0,3.0,2.0,2.0,,uniform,50
fixed_schedule,7.44470267203006,5.909335358769946,5.909335358769946,0.2062362166629608,28,0.04428933700546622,32,50,uniform,0.0,10.0,9.0,9.0,0.0,,uniform,50
nearest_neighbor,6.153053956896809,6.153053956896809,6.153053956896809,0.0,0,0.00015643611550331116,33,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.153053956896809,6.153053956896809,6.153053956896809,0.0,1,0.0017249220982193947,33,50,uniform,,,,,,,uniform,50
random_operator,6.153053956896809,6.153053956896809,6.153053956896809,0.0,4,0.0041013010777533054,33,50,uniform,1.0,1.0,1.0,0.0,1.0,,uniform,50
fixed_schedule,6.153053956896809,6.009865245794207,6.009865245794207,0.023271161297408298,8,0.012775114038959146,33,50,uniform,0.0,3.0,3.0,2.0,0.0,,uniform,50
nearest_neighbor,7.714790757420294,7.714790757420294,7.714790757420294,0.0,0,0.00013614585623145103,34,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.714790757420294,7.150920415756099,7.150920415756099,0.07308951848393938,4,0.006383056985214353,34,50,uniform,,,,,,,uniform,50
random_operator,7.714790757420294,7.539563659702192,7.539563659702192,0.022713136782039664,22,0.02913383417762816,34,50,uniform,1.0,4.0,6.0,5.0,6.0,,uniform,50
fixed_schedule,7.714790757420294,6.153784331099551,6.153784331099551,0.20233943802290746,22,0.03492839401587844,34,50,uniform,0.0,8.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,8.15677891090752,8.15677891090752,8.15677891090752,0.0,0,0.0001723680179566145,35,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,8.15677891090752,6.610521166977739,6.610521166977739,0.18956720058478876,15,0.024311519926413894,35,50,uniform,,,,,,,uniform,50
random_operator,8.15677891090752,8.15677891090752,8.15677891090752,0.0,1,0.000122888945043087,35,50,uniform,1.0,0.0,0.0,0.0,0.0,,uniform,50
fixed_schedule,8.15677891090752,6.505175675048749,6.505175675048749,0.20248228545831873,34,0.05405076500028372,35,50,uniform,0.0,12.0,11.0,11.0,0.0,,uniform,50
nearest_neighbor,6.624677998175607,6.624677998175607,6.624677998175607,0.0,0,0.00014221295714378357,36,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.624677998175607,6.624677998175607,6.624677998175607,0.0,1,0.0017909849993884563,36,50,uniform,,,,,,,uniform,50
random_operator,6.624677998175607,6.5717267774071475,6.5717267774071475,0.007993025590533174,28,0.03854561992920935,36,50,uniform,1.0,9.0,2.0,8.0,8.0,,uniform,50
fixed_schedule,6.624677998175607,5.672544144594252,5.672544144594252,0.1437253031533859,21,0.039587292121723294,36,50,uniform,0.0,7.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,7.194808982928112,7.194808982928112,7.194808982928112,0.0,0,0.000130743021145463,37,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.194808982928112,6.53983449804972,6.53983449804972,0.09103431188131891,7,0.011102193035185337,37,50,uniform,,,,,,,uniform,50
random_operator,7.194808982928112,7.1891374891774245,7.1891374891774245,0.0007882757921920134,2,0.0018399509135633707,37,50,uniform,1.0,0.0,0.0,1.0,0.0,,uniform,50
fixed_schedule,7.194808982928112,6.402918544117236,6.402918544117236,0.11006413661431161,28,0.04467480489984155,37,50,uniform,0.0,10.0,9.0,9.0,0.0,,uniform,50
nearest_neighbor,6.820233830657693,6.820233830657693,6.820233830657693,0.0,0,0.00016100797802209854,38,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.820233830657693,5.992404531647372,5.992404531647372,0.12137843357937937,7,0.01110705710016191,38,50,uniform,,,,,,,uniform,50
random_operator,6.820233830657693,6.667159662718804,6.667159662718804,0.02244412314000199,14,0.018195966025814414,38,50,uniform,1.0,4.0,1.0,4.0,4.0,,uniform,50
fixed_schedule,6.820233830657693,6.013538309871078,6.013538309871078,0.11827974536011229,11,0.017530655954033136,38,50,uniform,0.0,4.0,4.0,3.0,0.0,,uniform,50
nearest_neighbor,6.721190965771271,6.721190965771271,6.721190965771271,0.0,0,0.000152332941070199,39,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.721190965771271,5.89662245156882,5.89662245156882,0.1226819053946981,12,0.018821076024323702,39,50,uniform,,,,,,,uniform,50
random_operator,6.721190965771271,6.544979733504561,6.544979733504561,0.026217263155308902,39,0.049403717974200845,39,50,uniform,1.0,11.0,5.0,7.0,15.0,,uniform,50
fixed_schedule,6.721190965771271,5.739827352781137,5.739827352781137,0.14601037494513752,28,0.04472012096084654,39,50,uniform,0.0,10.0,9.0,9.0,0.0,,uniform,50
nearest_neighbor,7.160975133501364,7.160975133501364,7.160975133501364,0.0,0,0.00015582796186208725,40,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.160975133501364,6.439505092561136,6.439505092561136,0.1007502508373416,5,0.007932160049676895,40,50,uniform,,,,,,,uniform,50
random_operator,7.160975133501364,7.095581552846672,7.095581552846672,0.009131937960342888,64,0.08868286106735468,40,50,uniform,1.0,13.0,19.0,16.0,15.0,,uniform,50
fixed_schedule,7.160975133501364,5.6787833989407694,5.6787833989407694,0.20698182955927624,28,0.04447750188410282,40,50,uniform,0.0,10.0,9.0,9.0,0.0,,uniform,50
nearest_neighbor,6.966165393491292,6.966165393491292,6.966165393491292,0.0,0,0.0001589958555996418,41,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.966165393491292,5.660847474973815,5.660847474973815,0.1873796909469127,12,0.01889769802801311,41,50,uniform,,,,,,,uniform,50
random_operator,6.966165393491292,6.500732933855169,6.500732933855169,0.066813294451922,28,0.0370038328692317,41,50,uniform,1.0,6.0,8.0,5.0,8.0,,uniform,50
fixed_schedule,6.966165393491292,5.734963633610156,5.734963633610156,0.1767402423478901,22,0.03497009398415685,41,50,uniform,0.0,8.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,6.210039560221538,6.210039560221538,6.210039560221538,0.0,0,0.00013975705951452255,42,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.210039560221538,6.124089351820228,6.124089351820228,0.013840525099367283,4,0.0063409400172531605,42,50,uniform,,,,,,,uniform,50
random_operator,6.210039560221538,5.94182047600893,5.94182047600893,0.04319120379372258,19,0.025750173954293132,42,50,uniform,1.0,8.0,2.0,4.0,4.0,,uniform,50
fixed_schedule,6.210039560221538,5.814772346458012,5.814772346458012,0.06364970946327189,21,0.03301021992228925,42,50,uniform,0.0,7.0,7.0,7.0,0.0,,uniform,50
nearest_neighbor,7.646548693533722,7.646548693533722,7.646548693533722,0.0,0,0.00015717698261141777,43,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.646548693533722,6.8595471879709145,6.8595471879709145,0.10292244738182768,10,0.01582911005243659,43,50,uniform,,,,,,,uniform,50
random_operator,7.646548693533722,7.138929352964514,7.138929352964514,0.06638541921513885,54,0.07360948389396071,43,50,uniform,1.0,13.0,13.0,12.0,15.0,,uniform,50
fixed_schedule,7.646548693533722,6.141712304007593,6.141712304007593,0.19679942544519313,27,0.04344177292659879,43,50,uniform,0.0,9.0,9.0,9.0,0.0,,uniform,50
nearest_neighbor,6.509621814941942,6.509621814941942,6.509621814941942,0.0,0,0.00014314893633127213,44,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.509621814941942,6.106928637749192,6.106928637749192,0.06186122460577091,4,0.006636087084189057,44,50,uniform,,,,,,,uniform,50
random_operator,6.509621814941942,6.509621814941942,6.509621814941942,0.0,8,0.011099436087533832,44,50,uniform,1.0,1.0,2.0,3.0,1.0,,uniform,50
fixed_schedule,6.509621814941942,6.0689409730390205,6.0689409730390205,0.06769684237130318,15,0.02468910487368703,44,50,uniform,0.0,5.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,7.088839049727638,7.088839049727638,7.088839049727638,0.0,0,0.00016832887195050716,45,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.088839049727638,6.998272334405862,6.998272334405862,0.012775958755228847,2,0.003524772124364972,45,50,uniform,,,,,,,uniform,50
random_operator,7.088839049727638,6.962252119562456,6.962252119562456,0.017857216009163797,21,0.027962350053712726,45,50,uniform,1.0,4.0,4.0,4.0,8.0,,uniform,50
fixed_schedule,7.088839049727638,6.405786180246579,6.405786180246579,0.09635609790115103,16,0.025992027018219233,45,50,uniform,0.0,6.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,7.5768629676267585,7.5768629676267585,7.5768629676267585,0.0,0,0.00013784505426883698,46,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,7.5768629676267585,6.784606421205392,6.784606421205392,0.10456260721704978,9,0.014210317051038146,46,50,uniform,,,,,,,uniform,50
random_operator,7.5768629676267585,7.2693626475342645,7.2693626475342645,0.04058412055310139,10,0.013638719916343689,46,50,uniform,1.0,5.0,2.0,1.0,1.0,,uniform,50
fixed_schedule,7.5768629676267585,6.225927764941605,6.225927764941605,0.1782974310684012,16,0.025571329053491354,46,50,uniform,0.0,6.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,6.928906108056841,6.928906108056841,6.928906108056841,0.0,0,0.0001609728205949068,47,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.928906108056841,6.503861481102718,6.503861481102718,0.061343684028260494,6,0.009515217039734125,47,50,uniform,,,,,,,uniform,50
random_operator,6.928906108056841,6.730116175972411,6.730116175972411,0.028689944557522624,8,0.01072178897447884,47,50,uniform,1.0,1.0,2.0,3.0,1.0,,uniform,50
fixed_schedule,6.928906108056841,6.20646861795872,6.20646861795872,0.10426429205875377,17,0.027020153123885393,47,50,uniform,0.0,6.0,6.0,5.0,0.0,,uniform,50
nearest_neighbor,6.157659348301443,6.157659348301443,6.157659348301443,0.0,0,0.00015499512664973736,48,50,uniform,,,,,,,uniform,50
nearest_neighbor_two_opt,6.157659348301443,6.003310973812263,6.003310973812263,0.025066078806674486,4,0.006652615033090115,48,50,uniform,,,,,,,uniform,50
random_operator,6.157659348301443,6.157659348301443,6.157659348301443,0.0,14,0.01930599194020033,48,50,uniform,1.0,3.0,5.0,3.0,2.0,,uniform,50
fixed_schedule,6.157659348301443,5.797863631079305,5.797863631079305,0.058430597873424986,16,0.025606620125472546,48,50,uniform,0.0,6.0,5.0,5.0,0.0,,uniform,50
nearest_neighbor,7.430330022075881,7.430330022075881,7.430330022075881,0.0,0,0.00016111484728753567,49,50,uniform,,,,,,,uniform,50
